"N","CrunchBang","#000","Ubuntu","2008.1.22",,,"https://fabiololix.gitlab.io/os/linux/c/crunchbang","Bunsen Labs","2015.02.16","https://fabiololix.gitlab.io/os/linux/b/bunsen-labs",,,,,,
"N","CrunchBang plus plus","#333","CrunchBang","2015.2.15",,,"https://fabiololix.gitlab.io/os/linux/c/crunchbang++",,,,,,,,,
"N","Zebuntu","#c8ff00","Ubuntu","2008.2.15","2018.01.1",,"https://fabiololix.gitlab.io/os/linux/z/zevenos","ZevenOS","2008.12.19","https://fabiololix.gitlab.io/os/linux/z/zevenos",,,,,,
"N","Ubuntu Rescue Remix","#ddaa11","Ubuntu","2008.3.6","2015.04.26",,"https://fabiololix.gitlab.io/os/linux/u/ubuntu-rescue-remix",,,,,,,,,
"N","Ultimate Edition","#999999","Ubuntu","2008.5",,,"https://fabiololix.gitlab.io/os/linux/u/ultimate-edition",,,,,,,,,
"N","Ubuntu eee","#c8ff84","Ubuntu","2008.6.9","2011.04.26",,"https://fabiololix.gitlab.io/os/linux/e/easy-peasy","Easy Peasy","2009.1.5","https://fabiololix.gitlab.io/os/linux/e/easy-peasy",,,,,,
"N","Leeenux","#2e5f5a","Ubuntu eee","2009.10.17",,,"https://fabiololix.gitlab.io/os/linux/l/leeenux",,,,,,,,,
"#N","Maryan","#000","Ubuntu","2008.8.1",,,"http://www.maryanlinux.com/",,,,,,,,,
"N","MoonOS","#4CC334","Ubuntu","2008.8.1","2013.12.31",,"https://fabiololix.gitlab.io/os/linux/m/moonos",,,,,,,,,
"N","Zorin OS","#055AA0","Ubuntu","2008.10",,,"https://fabiololix.gitlab.io/os/linux/z/zorin-os",,,,,,,,,
"#N","INX","#d8ac08","Ubuntu","2008.10.5",,,"http://inx.maincontent.net/",,,,,,,,,
"N","eBox","#f49d00","Ubuntu","2008.10.18",,,"https://fabiololix.gitlab.io/os/linux/z/zentyal","Zentyal","2010.9.1","https://fabiololix.gitlab.io/os/linux/z/zentyal",,,,,,
"N","CAINE","#f3a424","Ubuntu","2008.10.25",,,"https://fabiololix.gitlab.io/os/linux/c/caine-live",,,,,,,,,
"N","Newtoos","#2b4083","Ubuntu","2008.11.13","2013.03.00",,"https://fabiololix.gitlab.io/os/linux/n/newtoos",,,,,,,,,
"N","XBMC Live","#4c4c4c","Ubuntu","2008.11.15","2014.08.07",,"https://fabiololix.gitlab.io/os/linux/x/xbmc-live","XBMCbuntu","2010.09.13","https://fabiololix.gitlab.io/os/linux/x/xbmc-live",,,,,,
"N","Vibuntu","#bbbbbb","Ubuntu","2008.12.6 ",,,"https://fabiololix.gitlab.io/os/linux/v/vibuntu","VINUX","2008.12.12","https://fabiololix.gitlab.io/os/linux/v/vibuntu",,,,,,
"N","AV","#334466","Ubuntu","2009.2",,,"https://fabiololix.gitlab.io/os/linux/a/av-linux","AV Linux","2009.5.8","https://fabiololix.gitlab.io/os/linux/a/av-linux",,,,,,
"N","Qimo","#1070c0","Ubuntu","2009.2.18","2013.05.27",,"https://fabiololix.gitlab.io/os/linux/q/qimo",,,,,,,,,
"N","Monomaxos","#002299","Ubuntu","2009.3","2014.08.08",,"https://fabiololix.gitlab.io/os/linux/m/monomaxos",,,,,,,,,
"N","Lubuntu","#0169c9","Ubuntu","2009.4.13",,,"https://fabiololix.gitlab.io/os/linux/l/lubuntu",,,,,,,,,
"N","Peppermint OS","#ae000e","Lubuntu","2010.4.22",,,"https://fabiololix.gitlab.io/os/linux/p/peppermint-os",,,,,,,,,
"N","OSGeo-Live","#49a942","Lubuntu","2012.03.01",,,"https://fabiololix.gitlab.io/os/linux/o/osgeo-live",,,,,,,,,
"N","LXLE","#474747","Lubuntu","2013.8.19",,,"https://fabiololix.gitlab.io/os/linux/l/lxle",,,,,,,,,
"N","wattOS","#68b03e","Ubuntu","2009.6.29","2019.09.01",,"https://fabiololix.gitlab.io/os/linux/w/wattos",,,,,,,,,
"#N","Zenix OS","#000","Ubuntu","2009.11.9",,,"http://ubuntuforums.org/showthread.php?t=1320899",,,,,,,,,
"N","Ylmf OS","#228c2a","Ubuntu","2009.12.26","2016.1.17",,"https://fabiololix.gitlab.io/os/linux/s/startos","StartOS","2012.3.27","https://fabiololix.gitlab.io/os/linux/s/startos",,,,,,
"N","Backtrack ","#557c94","Ubuntu","2010.01.9","2013.3.14",,"https://fabiololix.gitlab.io/os/linux/b/backtrack",,,,,,,,,
"N","Element","#006600","Ubuntu","2010.2.17","2013.09.01",,"https://fabiololix.gitlab.io/os/linux/e/element",,,,,,,,,
"N","GnackTrack","#d73838","Ubuntu","2010.4.19","2013.12.15",,"https://fabiololix.gitlab.io/os/linux/g/gnacktrack",,,,,,,,,
"#N","Dax OS","#000","Ubuntu","2010.5.1",,,"http://www.daxos.linuxerz.org/",,,,,,,,,
"N","Jolicloud","#37b9e3","Ubuntu","2010.7.9","2013.11.22",,"https://fabiololix.gitlab.io/os/linux/j/jolicloud",,,,,,,,,
"N","AriOS","#6282A9","Ubuntu","2010.8.11","2015.10.06",,"https://fabiololix.gitlab.io/os/linux/a/arios",,,,,,,,,
"N","SecUntu","#aac8e0","Ubuntu","2010.9.1","2015.11.08",,"https://fabiololix.gitlab.io/os/linux/s/secuntu",,,,,,,,,
"N","Tango Studio","#729fcf","Ubuntu","2010.9.6","2015.06.15",,"https://fabiololix.gitlab.io/os/linux/t/tango-studio",,,,,,,,,
"N","BackBox","#2e2e2e","Ubuntu","2010.9.9",,,"https://fabiololix.gitlab.io/os/linux/b/backbox",,,,,,,,,
"N","Dream Studio","#636","Ubuntu","2010.9.11","2016.06.27",,"https://fabiololix.gitlab.io/os/linux/d/dream-studio",,,,,,,,,
"N","Pinguy OS","#05a7fb","Ubuntu","2010.9.20",,,"https://fabiololix.gitlab.io/os/linux/p/pinguy-os",,,,,,,,,
"N","Ubuntu GNOME","#0087ed","Ubuntu","2012.10","2017.10.10",,"https://fabiololix.gitlab.io/os/linux/u/ubuntu-gnome",,,,,,,,,
"#N","NodeZero","#121315","Ubuntu","2010.10.6",,,"http://netinfinity.org/",,,,,,,,,
"N","Bodhi","#5b860a","Ubuntu","2010.11.17",,,"https://fabiololix.gitlab.io/os/linux/b/bodhi",,,,,,,,,
"#N","Blackbuntu","#000","Ubuntu","2010.12.23",,,"http://www.blackbuntu.com/",,,,,,,,,
"#N","P@xtreme","#000","Ubuntu","2011.1.8","2011.07.13",,"http://pxtreme.hu/",,,,,,,,,
"#N","iQunix OS","#8866ee","Ubuntu","2011.3.15",,,"http://iqunix.blogspot.ch/",,,,,,,,,
"N","elementary OS","#47A8E9","Ubuntu","2011.3.31",,,"https://fabiololix.gitlab.io/os/linux/e/elementary-os",,,,,,,,,
"#N","icefeast","#0053bf","Ubuntu","2011.4.21",,,"http://icefeast.tk/",,,,,,,,,
"N","Sn0wL1nuX","#88aaaa","Ubuntu","2011.5.1",,,"https://fabiololix.gitlab.io/os/linux/l/luninux-os","LuninuX OS","2011.11.9","https://fabiololix.gitlab.io/os/linux/l/luninux-os",,,,,,
"#N","Bigtux","#219cc5","Ubuntu","2011.6.9",,,"http://bigtux.at.ua/",,,,,,,,,
"#N","Jeoss","#595959","Ubuntu","2011.6.18",,,"http://www.vercot.com/~jeoss/",,,,,,,,,
"#N","Redo","#345278","Ubuntu","2011.7.1",,,"http://redobackup.org/",,,,,,,,,
"N","Pear OS","#777777","Ubuntu","2011.8.15","2014.01.20",,"http://www.pearlinux.fr/",,,,,,,,,
"#N","Freezy",,"Ubuntu","2011.11.3",,,"http://freezylinux.altervista.org/",,"INFO:","http://ubuntuforums.org/showthread.php?t=1874552",,,,,,
"N","Linkat  ","#fcbe32","Ubuntu","2011.11.25",,,"https://fabiololix.gitlab.io/os/linux/l/linkat",,,,,,,,,
"N","Descent OS","#0066FF","Ubuntu","2011.12.13","2017.02.20",,"https://fabiololix.gitlab.io/os/linux/descent-os",,,,,,,,,
"#N","Arduloko OS","#155c06","Ubuntu","2012.2.21",,,"http://arduloko.wordpress.com/",,,,,,,,,
"N","TorBOX","#000","Ubuntu","2012.2.29",,,"https://fabiololix.gitlab.io/os/linux/w/whonix","Whonix","2012.9","https://fabiololix.gitlab.io/os/linux/w/whonix",,,,,,
"#N","Hybride","#9944ff","Ubuntu","2012.5.5",,,"http://www.hybryde.org/",,,,,,,,,
"#N","Mandragora","#000","Ubuntu","2012.5.17",,,"http://sourceforge.net/p/mandragoralinux/wiki/Home/",,,,,,,,,
"#N","jfLinux","#b0b366","Ubuntu","2012.5.21",,,"http://www.jflinux.org/",,,,,,,,,
"#N","MLIPenguin-OS",,"Ubuntu","2012.6.3",,,"http://sourceforge.net/projects/mlipenguinos/",,,,,,,,,
"N","Ubuntu-Pack","#83c225","Ubuntu","2012.6.24",,,"https://fabiololix.gitlab.io/os/linux/u/ubuntu-pack",,,,,,,,,
"#N","Airinux","#000","Ubuntu","2012.6.28",,,"http://airinux.blogspot.ch/",,,,,,,,,
"N","Santoku","#444254","Ubuntu","2012.7.25",,,"https://fabiololix.gitlab.io/os/linux/s/santoku",,,,,,,,,
"#N","Vulnix","#000","Ubuntu","2012.9.10",,,"http://www.rebootuser.com/?cat=365",,,,,,,,,
"N","Ubuntu Kylin","#347DC4","Ubuntu","2013.4.26",,,"https://fabiololix.gitlab.io/os/linux/u/ubuntu-kylin",,,,,,,,,
"#N","ExTiX","#E89447","Ubuntu","2013.12.23",,,"http://extix.se",,,,,,,,,
"N","Ubuntu MATE","#93ae67","Ubuntu","2015.2",,,"https://fabiololix.gitlab.io/os/linux/u/ubuntu-mate",,,,,,,,,
"N","Snakeoil OS","#FFCC00","Ubuntu","2016.02.29",,,"https://fabiololix.gitlab.io/os/linux/s/snakeoil-os",,,,,,,,,
"N","KDE Neon","#0AB23B","Ubuntu","2016.04.20",,,"https://fabiololix.gitlab.io/os/linux/k/kde-neon",,,,,,,,,
"#N","Maui Linux","#5997de","KDE Neon","2016.08.16","2020.03.05",,"https://www.mauilinux.org/",,,,,,,,,
"N","Budgie-Remix","#404455","Ubuntu","2016.04.24",,,"https://fabiololix.gitlab.io/os/linux/u/ubuntu-budgie","Ubuntu Budgie","2017.04.13","https://fabiololix.gitlab.io/os/linux/u/ubuntu-budgie",,,,,,
"N","Pop OS","#48B9C7","Ubuntu","2017.06.29",,,"https://fabiololix.gitlab.io/os/linux/p/pop-os",,,,,,,,,
"#N","BeatriX","#c7bff0","Debian","2004.11.24","2005.1.29",,"http://en.wikipedia.org/wiki/BeatrIX",,,,,,,,,
"N","Arco-Debian","#555555","Debian","2004.12.1","2013.06.14",,"https://fabiololix.gitlab.io/os/linux/a/arco-debian","Arc-Live","2008.11.25","https://fabiololix.gitlab.io/os/linux/a/arco-debian",,,,,,
"N","MoLinux","#ad1d5a","Debian","2004.12.15","2011.12.24",,"https://fabiololix.gitlab.io/os/linux/m/molinux",,,,,,,,,
"#N","Tirwal","#e20a16","MoLinux","2005.2","2006",,"http://tirwal.terueldigital.es/",,,,,,,,,
"N","BlankOn","#0c7a00","Debian","2005.2.1",,,"https://fabiololix.gitlab.io/os/linux/b/blankon",,,,,,,,,
"N","Voyage Linux","#005a8c","Debian","2005.2.14","2020.05.12",,"https://fabiololix.gitlab.io/os/linux/v/voyage-linux",,,,,,,,,
"N","Trisquel","#5fc8ff","Debian","2005.4",,,"https://fabiololix.gitlab.io/os/linux/t/trisequel",,,,,,,,,
"N","LliureX","#369","Debian","2005.6.5",,,"https://fabiololix.gitlab.io/os/linux/l/lliurex",,,,,,,,,
"N","VENENUX","#1841bd","Debian","2005.6.6","2013.07.08",,"https://fabiololix.gitlab.io/os/linux/v/venenux",,,,,,,,,
"N","Elive","#ebe25f","Debian","2005.7.22",,,"https://fabiololix.gitlab.io/os/linux/e/elive",,,,,,,,,
"N","Tuquito","#96dec8","Debian","2005.9","2015.06.29",,"https://fabiololix.gitlab.io/os/linux/t/tuquito",,,,,,,,,
"N","OS2005","#fa8700","Debian","2005.11","2012",,"https://fabiololix.gitlab.io/os/linux/m/maemo","Maemo","2009.11","https://fabiololix.gitlab.io/os/linux/m/maemo","Meego Harmattan","2011.6.21","https://fabiololix.gitlab.io/os/linux/m/maemo",,,
"#N","Mamona","#8ac73c","OS2005","2007.11.15","2009.09.12",,"http://dev.openbossa.org/trac/mamona",,,,,,,,,
"N","2XOS","#bb1111","Debian","2005.11.10","2015.05.14",,"https://fabiololix.gitlab.io/os/linux/0-9/2xos",,,,,,,,,
"N","NepaLinux","#a02727","Debian","2005.12.22","2009.05.25",,"https://fabiololix.gitlab.io/os/linux/n/nepalinux",,,,,,,,,
"N","Resulinux","#ff6600","Debian","2005.1.25","2013.07.23",,"https://fabiololix.gitlab.io/os/linux/r/resulinux",,,,,,,,,
"N","Epidemic","#4da20f","Debian","2006.2.16","2016.03.05",,"https://fabiololix.gitlab.io/os/linux/e/epidemic",,,,,,,,,
"N","Vyatta","#ff9933","Debian","2006.3.00","2017.10.5",,"https://fabiololix.gitlab.io/os/linux/v/vyatta","Brocade Vyatta vRouter","2013.04.00","https://fabiololix.gitlab.io/os/linux/v/vyatta",,,,,,
"N","VyOS","#E57D7D","Vyatta","2013.12.22",,,"https://fabiololix.gitlab.io/os/linux/v/vyos",,,,,,,,,
"N","Librassoc","#9999aa","Debian","2006.3.23","2008.1.18",,"https://fabiololix.gitlab.io/os/linux/l/librassoc",,,,,,,,,
"N","PureOS","#2337ff","Debian","2006.8.5","2014.03.03",,"https://fabiololix.gitlab.io/os/linux/p/pureos-linux-live-kit",,,,,,,,,
"N","sidux","#7e7e86","Debian","2006.11.24","2016.05.05",,"https://fabiololix.gitlab.io/os/linux/a/aptosid","aptosid","2010.9.11","https://fabiololix.gitlab.io/os/linux/a/aptosid",,,,,,
"N","siduction","#535d6c","sidux","2011.12.21",,,"https://fabiololix.gitlab.io/os/linux/s/siduction",,,,,,,,,
"N","BOSS","#4848d2","Debian","2007.1.10",,,"https://fabiololix.gitlab.io/os/linux/b/boss",,,,,,,,,
"N","Webconverger","#ffff00","Debian","2007.4.6",,,"https://fabiololix.gitlab.io/os/linux/w/webconverger",,,,,,,,,
"N","PelicanHPC","#a0553c","Debian","2008.3.1",,,"https://fabiololix.gitlab.io/os/linux/p/pelicanhpc",,,,,,,,,
"N","GALPon MiniNo","#a9290a","Debian","2008.4",,,"https://fabiololix.gitlab.io/os/linux/g/galpon-minino",,,,,,,,,
"N","Proxmox","#e36f1e","Debian","2008.4.15",,,"https://fabiololix.gitlab.io/os/linux/p/proxmox",,,,,,,,,
"N","Estrella Roja","#f00","Debian","2008.6.11","2012.10.20",,"https://fabiololix.gitlab.io/os/linux/e/estrella-roja",,,,,,,,,
"N","Inquisitor","#cc0000","Debian","2008.7.20","2012.10.20",,"https://fabiololix.gitlab.io/os/linux/i/inquisitor",,,,,,,,,
"N","Metamorphose","#5b7df7","Debian","2008.12",,,"https://fabiololix.gitlab.io/os/linux/m/metamorphose",,,,,,,,,
"N","Untangle","#82c86a","Debian","2009.4.10",,,"https://fabiololix.gitlab.io/os/linux/u/untangle",,,,,,,,,
"N","Canaima","#452f27","Debian","2009.6.5",,,"https://fabiololix.gitlab.io/os/linux/c/canaima",,,,,,,,,
"N","Tails","#6e2daf","Debian","2009.6.23",,,"https://fabiololix.gitlab.io/os/linux/t/tails",,,,,,,,,
"N","Matriux","#dd2222","Debian","2009.11.27","2016.09.26",,"https://fabiololix.gitlab.io/os/linux/m/matriux",,,,,,,,,
"N","Semplice","#290c6a","Debian","2009.12.6","2018.09.18",,"https://fabiololix.gitlab.io/os/linux/s/semplice",,,,,,,,,
"#N","Sword OS","#000","Debian","2010.3","2010.6.25",,"http://swordos.wordpress.com/",,,,,,,,,
"N","DoudouLinux","#524592","Debian","2010.6","2016.12.06",,"https://fabiololix.gitlab.io/os/linux/d/doudoulinux",,,,,,,,,
"N","Linux Mint Debian Edition","#5fec52","Debian","2010.9.7",,,"https://fabiololix.gitlab.io/os/linux/l/linux-mint-debian-edition",,,,,,,,,
"N","UberStudent","#d8ab24","Debian","2010.9.3","2018.12.30",,"https://fabiololix.gitlab.io/os/linux/u/uberstudent",,,,,,,,,
"N","Progress","#2455a4","Debian","2010.11.23",,,"https://fabiololix.gitlab.io/os/linux/p/progress",,,,,,,,,
"N","GNUGuitarINUX","#898989","Debian","2010.12.31","2014.08.31",,"https://fabiololix.gitlab.io/os/linux/g/gnuguitarinux",,,,,,,,,
"N","SalineOS","#485588","Debian","2011.1.17","2013.12.22",,"https://fabiololix.gitlab.io/os/linux/s/salineos",,,,,,,,,
"#N","Conducit","#000","Debian","2011.1.19",,,"http://conducit.de/",,,,,,,,,
"N","Liquid Lemur","#457430","Debian","2011.2.2","2016",,"https://fabiololix.gitlab.io/os/linux/l/liquid-lemur",,,,,,,,,
"N","Red Ribbon","#000","Debian","2011.6.13","2016.04.15",,"https://fabiololix.gitlab.io/os/linux/r/red-ribbon",,,,,,,,,
"N","Snowlinux","#095197","Debian","2011.7.17","2014.10.14",,"https://fabiololix.gitlab.io/os/linux/s/snowlinux",,,,,,,,,
"N","OpenMediaVault","#75777a","Debian","2011.10.17",,,"https://fabiololix.gitlab.io/os/linux/o/openmediavault",,,,,,,,,
"N","TurnKey","#d49773","Debian","2011.12.6",,,"https://fabiololix.gitlab.io/os/linux/t/turnkey",,,,,,,,,
"#N","srvRX live","#000","Debian","2012.3.10","2013.03.10",,"http://sourceforge.net/projects/srvrx/",,,,,,,,,
"#N","AtlasX","#447788","Debian","2012.4.1",,,"http://archiveos.org/atlasx/",,,,,,,,,
"N","SolusOS","#757A75","Debian","2012.05.07","2013.10.28",,"https://fabiololix.gitlab.io/os/linux/s/solusos",,,,,,,,,
"N","Xamin","#448bb8","Debian","2012.5.14",,,"https://fabiololix.gitlab.io/os/linux/x/xamin",,,,,,,,,
"N","YunoHost","#111111","Debian","2012.5.31",,,"https://fabiololix.gitlab.io/os/linux/y/yunohost",,,,,,,,,
"N","LinuxBBQ","#ffea3c","Debian","2012.6.1","2017.06.08",,"https://fabiololix.gitlab.io/os/linux/l/linuxbbq",,,,,,,,,
"#N","Cultix","#003355","Debian","2012.6.27",,,"http://cultix.cu.cc/",,,,,,,,,
"#N","SprezzOS","#8070d8","Debian","2012.7.1",,,"http://www.sprezzatech.com/sprezzos.html",,,,,,,,,
"N","Raspbian","#c61931","Debian","2012.6",,,"https://fabiololix.gitlab.io/os/linux/r/raspberry-pi-os","Raspberry Pi OS","2020.05.28","https://fabiololix.gitlab.io/os/linux/r/raspberry-pi-os",,,,,,
"N","Raspyfi","#48bd87","Raspbian","2012.12.21","2013.09.07",,"https://fabiololix.gitlab.io/os/linux/v/volumio",,,,,,,,,
"N","Raspbmc","#0090c4","Raspbian","2013.02.3",,,"https://fabiololix.gitlab.io/os/linux/o/osmc","OSMC","2015.06.28","https://fabiololix.gitlab.io/os/linux/o/osmc",,,,,,
"N","Moode","#D35400","Raspbian","2014.08.23",,,"https://fabiololix.gitlab.io/os/linux/m/moode",,,,,,,,,
"N","Point Linux","#9ccaeb","Debian","2012.6.9","2019.06.21",,"https://fabiololix.gitlab.io/os/linux/p/point",,,,,,,,,
"N","Univention Corporate Server","#E51D3C","Debian","2012.12.14",,,"https://fabiololix.gitlab.io/os/linux/u/univention",,,,,,,,,
"N","SparkyLinux","#898483","Debian","2012.12.19",,,"https://fabiololix.gitlab.io/os/linux/s/sparky",,,,,,,,,
"N","Kali","#557c94","Debian","2013.3.14",,,"https://fabiololix.gitlab.io/os/linux/k/kali",,,,,,,,,
"N","Rebellin","#31abea","Debian","2013.4.16",,,"https://fabiololix.gitlab.io/os/linux/r/rebellin",,,,,,,,,
"N","Rescatux","#ff6633","Debian","2013.8.14",,,"https://fabiololix.gitlab.io/os/linux/r/rescatux",,,,,,,,,
"N","Volumio","#48bd87","Debian","2013.09.07",,,"https://fabiololix.gitlab.io/os/linux/v/volumio",,,,,,,,,
"N","SteamOS","#b55afb","Debian","2013.09.23",,,"https://fabiololix.gitlab.io/os/linux/s/steamos",,,,,,,,,
"N","Ye Olde SteamOSe","#2e2e2e","SteamOS","2013.12.17","2016.03",,"https://fabiololix.gitlab.io/os/linux/stephensons-rocket","Stephenson's Rocket","2014.03.22","https://fabiololix.gitlab.io/os/linux/s/stephensons-rocket",,,,,,
"//N","Vaporos","#000","SteamOS","2015.11.10",,,"http://vaporos.net/",,,,,,,,,
"N","armbian","#c7c7c7","Debian","2013.12.24",,,"https://fabiololix.gitlab.io/os/linux/a/armbian",,,,,,,,,
"N","ToriOS","#be0000","Debian","2014.01.14",,,"https://fabiololix.gitlab.io/os/linux/t/torios",,,,,,,,,
"N","Tanglu","#078002","Debian","2014.1.19","2020.06.11",,"https://fabiololix.gitlab.io/os/linux/t/tanglu",,,,,,,,,
"N","RoboLinux","#7b7c7a","Debian","2014.2.20",,,"https://fabiololix.gitlab.io/os/linux/r/robolinux",,,,,,,,,
"N","MX Linux","#506e88","Debian","2014.03.24",,,"https://fabiololix.gitlab.io/os/linux/m/mx-linux",,,,,,,,,
"N","Endless OS","#f26522","Debian","2014.06.11",,,"https://fabiololix.gitlab.io/os/linux/e/endless-os",,,,,,,,,
"N","Q4OS","#5f74c7","Debian","2014.07.17",,,"https://fabiololix.gitlab.io/os/linux/q/q4os",,,,,,,,,
"#N","HandyLinux","#0098cd","Debian","2014.7.14","2018.04.6",,"https://handylinux.org",,,,,,,,,
"N","SELKS","#761146","Debian","2014.10.17",,,"https://fabiololix.gitlab.io/os/linux/s/selks",,,,,,,,,
"N","Devuan","#424252","Debian","2014.12.1",,,"https://fabiololix.gitlab.io/os/linux/d/devuan",,,,,,,,,
"N","Refracta","#4A3348","Devuan","2015.10.15",,,"https://fabiololix.gitlab.io/os/linux/r/refracta",,,,,,,,,
"//N","Crowz","#000","Devuan",,,,"https://sourceforge.net/projects/crowz/",,,,,,,,,
"N","deepin","#15A7E5","Debian","2015.12.30",,"https://fabiololix.gitlab.io/os/linux/d/deepin",,,,,,,,,,
"N","PrimTux","#4e6d8c","Debian","2016.4.6",,,"https://fabiololix.gitlab.io/os/linux/p/primtux",,,,,,,,,
"N","Parrot","#95b8c8","Debian","2016.5.16",,,"https://fabiololix.gitlab.io/os/linux/p/parrot",,,,,,,,,
"N","Netrunner ","#5997de","Debian","2016.10.23",,,"https://fabiololix.gitlab.io/os/linux/n/netrunner",,,,,,,,,
,,,,,,,,,,,,,,,,
"N","Red Hat","#cc0000",,"1994.11.3",,,"https://fabiololix.gitlab.io/os/linux/r/red-hat","Red Hat Enterprise","2002.3.26","https://fabiololix.gitlab.io/os/linux/r/red-hat",,,,,,
"N","WGS Linux Pro","#ff5f00","Red Hat","1995","1997",,"http://www.workgroupsolutions.com/",,,,,,,,,
"N","Caldera OpenLinux","#5ea3db","Red Hat","1996.2","2002.11.19",,"https://fabiololix.gitlab.io/os/linux/o/openlinux","SCO OpenLinux","2002.8.26","https://fabiololix.gitlab.io/os/linux/o/openlinux",,,,,,
"N","Redmond","#33812b","Caldera OpenLinux","2001.12.8","2005.6.15",,"https://fabiololix.gitlab.io/os/linux/r/redmond","Lycoris Desktop/LX","2002.1","https://fabiololix.gitlab.io/os/linux/r/redmond",,,,,,
"N","LinuxPPC","#4cc931","Red Hat","1997.4","2001",,"https://fabiololix.gitlab.io/os/linux/l/linuxppc",,,,,,,,,
"#N","UltraPenguin","#000","Red Hat","1997.7","1998.12",,"http://ultra.linux.cz/",,,,,,,,,
"N","Conectiva","#4c3065","Red Hat","1997.10","2005.1.24",,"https://fabiololix.gitlab.io/os/linux/c/connectiva",,,,,,,,,
"N","Buhawi","#99ccff","Red Hat","1997.12.21","2004.9.18",,"https://fabiololix.gitlab.io/os/linux/b/buhawi",,,,,,,,,
"N","PLD","#3f89d0","Red Hat","1998",,,"https://fabiololix.gitlab.io/os/linux/p/pld",,,,,,,,,
"N","Turbolinux","#8c99ce","Red Hat","1998.6","2019.03.13",,"https://fabiololix.gitlab.io/os/linux/t/turbolinux",,,,,,,,,
"N","Mandrake","#3f48c9","Red Hat","1998.7.23","2015.5.27",,"https://fabiololix.gitlab.io/os/linux/m/mandriva","Mandriva","2005.4.8","https://fabiololix.gitlab.io/os/linux/m/mandriva",,,,,,
"N","Demolinux","#3333ff","Mandrake","1998.9","2002.7",,"https://fabiololix.gitlab.io/os/linux/d/demolinux",,,,,,,,,
"#N","Virtual","#8c8f96","Mandrake","2001.9.16","2002.5.3",,"http://sourceforge.net/projects/virtual-linux/",,,,,,,,,
"N","ALT","#ebe04a","Mandrake","2001.3.25",,,"https://fabiololix.gitlab.io/os/linux/a/alt",,,,,,,,,
"N","PCLinuxOS","#78ca75","Mandrake","2003.10",,,"https://fabiololix.gitlab.io/os/linux/p/pclinuxos",,,,,,,,,
"N","TinyMe","#0000ff","PCLinuxOS","2006.11","2015.03.06",,"https://fabiololix.gitlab.io/os/linux/t/tinyme",,,,,,,,,
"N","Granular","#ff0032","PCLinuxOS","2006.12.30","2012.01.20",,"https://fabiololix.gitlab.io/os/linux/g/granular",,,,,,,,,
"#N","Garuda","#b21200","PCLinuxOS","2011.4.13","2012.12",,"http://www.garudaone.com/",,,,,,,,,
"N","Phinx","#004b68","PCLinuxOS","2011.8","2015.06.26",,"https://fabiololix.gitlab.io/os/linux/p/phinx",,,,,,,,,
"N","SAM","#007800","Mandrake","2003.10","2013.10.30",,"https://fabiololix.gitlab.io/os/linux/s/samity","SAMity","2010.6.30","https://fabiololix.gitlab.io/os/linux/s/samity",,,,,,
"N","blackPanther","#000","Mandrake","2003.12",,,"https://fabiololix.gitlab.io/os/linux/b/blackpanther",,,,,,,,,
"N","OpenSLS","#a6a5c5","Mandrake","2003.12.22","2007.12.30",,"https://fabiololix.gitlab.io/os/linux/a/annvix","Annvix","2004.8.26","https://fabiololix.gitlab.io/os/linux/a/annvix",,,,,,
"N","Unity Linux","#77EE00","Mandrake","2009.12.10","2015.03.03",,"https://fabiololix.gitlab.io/os/linux/u/unity-linux",,,,,,,,,
"#N","ChameleonOS","#489F3E","Unity Linux","2010.07.12",,,"http://chameleonos.wordpress.com/",,,,,,,,,
"N","Mageia","#3f48c9","Mandrake","2010.9.18",,,"https://fabiololix.gitlab.io/os/linux/m/mageia",,,,,,,,,
"N","ROSA","#105289","Mandrake","2011.3.25",,,"https://fabiololix.gitlab.io/os/linux/r/rosa",,,,,,,,,
"N","OpenMandriva Lx","#0484c1","ROSA","2013.6.18",,,"https://fabiololix.gitlab.io/os/linux/o/openmandriva",,,,,,,,,
"N","Eurielec","#040404","Red Hat","1998","2001.5.13",,"https://fabiololix.gitlab.io/os/linux/e/eurielec",,,,,,,,,
"N","Fermi","#00309e","Red Hat","1998.8.31",,,"https://fabiololix.gitlab.io/os/linux/f/fermi",,,,,,,,,
"N","KRUD","#00adfb","Red Hat","1999","2005",,"https://fabiololix.gitlab.io/os/linux/k/krud",,,,,,,,,
"N","e-smith","#d38b8e","Red Hat","1999.1",,,"https://fabiololix.gitlab.io/os/linux/sme-server","SME Server","2001.8","https://fabiololix.gitlab.io/os/linux/s/sme-server",,,,,,
"N","Eridani","#2625a4","Red Hat","1999.3","2003.8.5",,"https://fabiololix.gitlab.io/os/linux/e/eridani",,,,,,,,,
"N","Yellow Dog","#baba4c","Red Hat","1999.3.8","2012.8.6",,"https://fabiololix.gitlab.io/os/linux/y/yellow-dog",,,,,,,,,
"N","Vine","#323296","Red Hat","1999.3.28",,,"https://fabiololix.gitlab.io/os/linux/v/vine",,,,,,,,,
"N","Red Flag","#e34043","Red Hat","1999.8",,,"https://fabiololix.gitlab.io/os/linux/r/red-flag",,,,,,,,,
"#N","Armed","#d73ce2","Red Hat","1999.9.5","2002",,"http://lwn.net/1999/0916/a/armed.html",,,,,,,,,
